student_ID,course_ID,semester_ID
1,15,0
1,1,0
1,2,0
1,18,0
1,17,0
1,16,0
1,9,0
1,12,0
1,3,0
1,7,0
1,13,0
1,8,0
1,6,0
1,4,0
1,14,0
1,5,0
1,11,0
2,3,0
2,13,0
2,11,0
2,16,0
2,7,0
2,6,0
2,15,0
2,17,0
2,4,0
2,5,0
2,12,0
2,1,0
3,6,0
3,14,0
3,7,0
3,8,0
4,8,0
4,18,0
4,15,0
4,4,0
4,17,0
4,5,0
4,10,0
4,9,0
4,6,0
4,12,0
4,7,0
4,16,0
4,11,0
4,14,0
4,13,0
4,1,0
4,2,0
5,11,0
5,15,0
5,2,0
5,8,0
6,14,0
6,10,0
6,13,0
6,2,0
6,7,0
6,8,0
6,6,0
6,4,0
6,12,0
6,1,0
7,9,0
7,11,0
7,16,0
7,8,0
7,6,0
7,17,0
7,2,0
7,5,0
7,15,0
7,10,0
7,13,0
7,7,0
7,12,0
7,4,0
7,1,0
7,3,0
7,14,0
7,18,0
8,10,0
8,1,0
8,14,0
8,17,0
8,4,0
8,9,0
8,13,0
8,6,0
8,7,0
8,16,0
8,2,0
8,18,0
8,3,0
8,12,0
8,8,0
9,8,0
9,6,0
9,3,0
9,18,0
10,10,0
10,17,0
10,8,0
10,16,0
10,15,0
10,7,0
10,5,0
10,3,0
10,11,0
10,12,0
10,13,0
11,1,0
11,5,0
11,16,0
11,12,0
11,8,0
11,6,0
11,13,0
12,6,0
12,15,0
12,16,0
12,14,0
12,2,0
12,3,0
12,18,0
12,9,0
12,1,0
12,5,0
12,7,0
12,13,0
12,4,0
12,10,0
13,10,0
13,3,0
13,1,0
13,11,0
13,13,0
13,16,0
13,8,0
13,5,0
13,6,0
13,2,0
13,7,0
13,17,0
14,2,0
14,15,0
14,3,0
14,16,0
14,9,0
15,15,0
15,6,0
15,12,0
15,11,0
15,4,0
15,2,0
15,16,0
15,10,0
15,1,0
16,10,0
16,6,0
16,14,0
16,9,0
16,13,0
16,1,0
16,17,0
16,8,0
16,5,0
16,4,0
16,12,0
16,2,0
16,3,0
16,7,0
16,18,0
17,1,0
17,7,0
17,6,0
17,2,0
17,4,0
17,14,0
17,13,0
17,15,0
17,3,0
17,17,0
17,9,0
17,12,0
17,5,0
17,10,0
17,18,0
17,11,0
17,8,0
17,16,0
18,1,0
18,17,0
18,8,0
18,12,0
18,10,0
18,6,0
18,4,0
18,14,0
19,10,0
19,18,0
19,2,0
19,9,0
19,13,0
19,17,0
19,6,0
19,16,0
19,5,0
19,15,0
19,7,0
19,1,0
19,14,0
19,11,0
19,8,0
19,3,0
20,9,0
20,15,0
20,18,0
20,14,0
20,12,0
20,5,0
20,10,0
20,8,0
20,3,0
21,9,0
21,11,0
21,5,0
21,16,0
21,15,0
22,15,0
22,7,0
23,12,0
23,15,0
23,1,0
23,13,0
23,4,0
23,10,0
23,16,0
23,8,0
23,17,0
23,9,0
23,3,0
23,14,0
23,6,0
23,2,0
23,11,0
23,5,0
24,8,0
25,2,0
25,4,0
25,3,0
25,18,0
25,12,0
25,5,0
25,15,0
25,17,0
25,14,0
25,9,0
25,6,0
25,11,0
26,7,0
26,18,0
26,12,0
26,4,0
26,2,0
26,9,0
26,17,0
26,11,0
26,6,0
26,15,0
26,13,0
26,3,0
26,14,0
26,5,0
26,10,0
27,17,0
27,7,0
27,14,0
27,11,0
27,15,0
27,8,0
27,18,0
27,5,0
28,2,0
28,12,0
28,5,0
28,9,0
28,8,0
28,3,0
28,16,0
28,11,0
28,17,0
28,1,0
28,15,0
28,14,0
28,10,0
28,7,0
28,13,0
28,6,0
28,18,0
28,4,0
29,18,0
29,11,0
29,15,0
30,6,0
30,7,0
30,9,0
30,1,0
31,1,0
31,3,0
31,8,0
31,4,0
31,17,0
31,11,0
31,12,0
32,14,0
33,13,0
33,9,0
33,1,0
33,6,0
33,15,0
33,10,0
33,18,0
33,3,0
33,4,0
33,5,0
33,14,0
33,12,0
33,11,0
33,7,0
33,8,0
33,16,0
34,4,0
34,2,0
34,3,0
34,16,0
34,11,0
35,13,0
35,15,0
35,8,0
35,18,0
35,7,0
35,5,0
35,12,0
35,2,0
35,9,0
35,17,0
35,1,0
35,4,0
35,11,0
35,14,0
35,3,0
35,16,0
35,6,0
35,10,0
36,9,0
36,15,0
36,11,0
36,17,0
36,3,0
36,7,0
36,8,0
36,18,0
37,8,0
37,11,0
37,4,0
37,12,0
38,17,0
38,11,0
39,12,0
39,13,0
39,9,0
39,11,0
39,17,0
39,5,0
39,4,0
39,2,0
40,13,0
40,1,0
40,4,0
40,17,0
41,1,0
41,15,0
41,16,0
41,7,0
41,3,0
42,2,0
42,10,0
42,15,0
42,14,0
42,16,0
42,18,0
42,8,0
42,17,0
42,13,0
