student_ID,course_ID,semester_ID
1,8,0
1,2,0
1,4,0
1,10,0
1,14,0
1,6,0
1,18,0
1,3,0
2,8,0
2,11,0
2,13,0
2,12,0
2,9,0
2,6,0
2,18,0
2,3,0
2,7,0
2,5,0
2,14,0
2,15,0
2,1,0
2,2,0
2,4,0
2,10,0
2,16,0
3,14,0
3,11,0
3,12,0
3,9,0
3,2,0
3,3,0
3,17,0
3,7,0
3,4,0
3,6,0
3,8,0
3,1,0
3,16,0
3,18,0
3,15,0
3,13,0
3,10,0
4,1,0
4,10,0
4,18,0
4,13,0
4,3,0
4,9,0
5,6,0
5,1,0
6,15,0
6,7,0
6,11,0
6,2,0
6,8,0
6,5,0
6,18,0
7,11,0
7,6,0
7,2,0
7,8,0
7,5,0
7,16,0
7,18,0
8,10,0
8,13,0
8,8,0
8,5,0
8,6,0
8,9,0
8,3,0
8,4,0
9,14,0
9,15,0
9,16,0
9,12,0
9,4,0
9,2,0
9,9,0
10,10,0
10,16,0
10,5,0
10,13,0
10,3,0
10,6,0
10,2,0
10,11,0
10,14,0
10,18,0
11,1,0
11,8,0
12,11,0
12,5,0
12,16,0
12,14,0
12,3,0
12,10,0
12,4,0
12,13,0
12,6,0
13,9,0
13,8,0
13,10,0
13,12,0
13,13,0
13,14,0
13,1,0
13,7,0
13,2,0
13,15,0
13,5,0
13,4,0
13,6,0
13,17,0
13,16,0
14,6,0
14,2,0
14,1,0
14,13,0
14,7,0
14,17,0
14,11,0
14,12,0
14,18,0
14,5,0
14,14,0
14,16,0
14,8,0
14,3,0
14,10,0
14,9,0
14,4,0
14,15,0
15,14,0
15,12,0
15,1,0
15,4,0
15,17,0
15,16,0
15,7,0
15,11,0
15,10,0
15,9,0
16,8,0
16,15,0
16,18,0
16,5,0
16,1,0
16,9,0
16,2,0
16,11,0
16,14,0
16,17,0
16,7,0
16,4,0
16,6,0
16,12,0
16,13,0
16,16,0
16,3,0
17,12,0
17,3,0
17,2,0
17,6,0
17,8,0
17,17,0
17,10,0
17,5,0
17,16,0
18,7,0
18,17,0
18,10,0
18,16,0
18,4,0
18,2,0
18,14,0
18,12,0
18,8,0
18,6,0
18,9,0
18,15,0
18,13,0
19,17,0
19,15,0
19,18,0
19,8,0
19,7,0
19,14,0
19,4,0
19,11,0
19,5,0
19,9,0
19,6,0
19,3,0
19,12,0
19,1,0
19,10,0
19,2,0
20,12,0
20,17,0
20,16,0
20,2,0
20,18,0
20,8,0
20,9,0
20,1,0
20,7,0
20,14,0
20,11,0
20,15,0
20,6,0
20,3,0
20,13,0
21,11,0
21,13,0
21,16,0
21,14,0
22,14,0
22,3,0
22,5,0
22,13,0
22,15,0
22,7,0
22,6,0
22,18,0
22,8,0
22,4,0
22,9,0
22,17,0
22,2,0
22,10,0
22,1,0
22,12,0
22,11,0
22,16,0
23,5,0
23,11,0
23,13,0
23,15,0
23,2,0
23,16,0
23,18,0
23,6,0
23,8,0
23,9,0
23,7,0
23,3,0
23,17,0
23,1,0
23,14,0
24,6,0
25,3,0
25,1,0
25,16,0
25,4,0
25,15,0
25,8,0
25,17,0
25,13,0
25,7,0
25,12,0
26,14,0
27,4,0
27,15,0
27,7,0
27,5,0
27,8,0
27,12,0
27,14,0
27,1,0
27,11,0
27,9,0
27,6,0
27,2,0
27,13,0
27,3,0
27,16,0
27,18,0
27,10,0
