student_ID,course_ID,semester_ID
1,3,0
1,1,0
1,9,0
1,14,0
1,18,0
1,11,0
2,17,0
2,10,0
2,5,0
2,7,0
2,14,0
2,6,0
2,8,0
2,1,0
2,11,0
2,2,0
3,7,0
3,3,0
3,13,0
4,15,0
4,7,0
4,1,0
4,2,0
4,10,0
4,13,0
4,4,0
4,16,0
4,17,0
4,5,0
4,9,0
4,3,0
4,12,0
5,13,0
5,18,0
5,11,0
5,7,0
5,6,0
5,10,0
5,17,0
5,14,0
5,4,0
5,15,0
5,12,0
5,9,0
5,1,0
5,3,0
5,5,0
6,18,0
6,14,0
6,6,0
7,8,0
8,6,0
8,11,0
8,9,0
8,16,0
8,18,0
8,17,0
8,1,0
8,3,0
8,2,0
8,4,0
8,14,0
8,15,0
8,10,0
8,5,0
9,8,0
9,3,0
9,6,0
9,12,0
9,10,0
9,17,0
9,14,0
9,4,0
9,2,0
9,11,0
9,18,0
9,1,0
10,17,0
10,18,0
10,8,0
10,15,0
10,11,0
10,5,0
10,9,0
10,13,0
11,2,0
11,9,0
11,14,0
11,10,0
11,18,0
11,8,0
11,12,0
11,6,0
11,17,0
11,4,0
11,5,0
11,3,0
11,1,0
12,12,0
12,1,0
12,18,0
12,4,0
12,13,0
12,7,0
12,2,0
12,14,0
12,8,0
12,11,0
12,16,0
12,15,0
13,10,0
13,14,0
13,1,0
13,8,0
13,12,0
13,15,0
13,18,0
13,17,0
13,5,0
13,6,0
13,3,0
13,16,0
13,4,0
13,9,0
13,7,0
13,2,0
13,11,0
13,13,0
14,11,0
14,5,0
14,12,0
14,17,0
14,15,0
14,16,0
14,13,0
14,9,0
14,10,0
14,3,0
14,8,0
14,14,0
14,4,0
14,6,0
15,12,0
15,3,0
16,11,0
16,12,0
16,17,0
16,5,0
16,10,0
16,18,0
17,16,0
17,11,0
17,18,0
17,1,0
17,13,0
17,9,0
17,2,0
17,4,0
17,15,0
18,5,0
18,17,0
18,12,0
18,3,0
18,9,0
18,18,0
18,14,0
18,2,0
18,16,0
18,11,0
18,8,0
18,15,0
18,1,0
19,16,0
19,15,0
20,12,0
20,16,0
20,10,0
20,9,0
20,5,0
20,13,0
20,17,0
21,8,0
21,6,0
21,16,0
21,7,0
21,11,0
21,13,0
21,10,0
21,3,0
21,5,0
21,18,0
21,14,0
21,17,0
21,15,0
22,13,0
22,15,0
22,2,0
22,6,0
23,18,0
23,17,0
23,16,0
23,1,0
23,4,0
23,14,0
23,11,0
23,5,0
23,15,0
24,15,0
24,8,0
25,18,0
25,11,0
25,13,0
25,14,0
25,15,0
25,6,0
25,2,0
25,5,0
26,9,0
26,11,0
26,4,0
26,6,0
26,2,0
26,8,0
26,10,0
26,15,0
26,14,0
26,3,0
26,16,0
26,17,0
26,18,0
26,7,0
26,5,0
26,13,0
27,4,0
27,11,0
27,14,0
27,7,0
27,10,0
27,5,0
27,9,0
27,13,0
27,6,0
27,3,0
28,15,0
28,17,0
28,11,0
28,16,0
28,1,0
28,5,0
28,10,0
28,18,0
28,12,0
28,8,0
28,2,0
28,13,0
28,4,0
28,3,0
28,14,0
29,12,0
29,13,0
30,6,0
31,10,0
31,2,0
31,3,0
31,1,0
31,13,0
31,12,0
31,16,0
31,9,0
31,7,0
31,5,0
32,16,0
32,9,0
32,13,0
32,7,0
32,17,0
32,8,0
32,3,0
32,12,0
32,6,0
32,18,0
32,14,0
32,10,0
32,4,0
33,8,0
33,4,0
33,11,0
33,10,0
33,17,0
33,13,0
33,18,0
33,2,0
33,9,0
33,12,0
33,16,0
33,5,0
33,6,0
33,1,0
33,15,0
33,3,0
33,7,0
34,18,0
34,10,0
34,8,0
34,2,0
34,17,0
34,5,0
35,17,0
35,11,0
35,4,0
35,3,0
35,18,0
35,5,0
35,6,0
35,15,0
35,10,0
36,18,0
36,7,0
36,16,0
37,8,0
37,3,0
37,2,0
37,10,0
37,11,0
38,11,0
38,13,0
38,15,0
38,4,0
38,18,0
38,6,0
38,3,0
38,2,0
38,1,0
39,5,0
39,14,0
39,17,0
39,6,0
39,2,0
39,16,0
39,7,0
39,13,0
39,11,0
40,16,0
40,15,0
40,13,0
40,6,0
40,1,0
40,10,0
40,9,0
40,7,0
40,18,0
40,8,0
40,11,0
40,4,0
41,16,0
41,9,0
41,12,0
41,10,0
41,8,0
41,7,0
41,13,0
41,3,0
41,15,0
41,2,0
42,15,0
42,9,0
42,6,0
42,3,0
42,7,0
43,9,0
43,7,0
43,11,0
43,16,0
43,17,0
43,5,0
43,1,0
43,18,0
43,15,0
43,3,0
43,8,0
43,2,0
43,14,0
43,12,0
43,13,0
43,6,0
43,10,0
44,10,0
44,11,0
44,9,0
44,2,0
44,5,0
44,17,0
44,14,0
44,7,0
44,3,0
44,4,0
44,1,0
44,8,0
44,6,0
44,16,0
44,18,0
44,13,0
44,12,0
44,15,0
45,15,0
45,10,0
45,16,0
45,12,0
46,9,0
46,18,0
46,5,0
46,15,0
46,17,0
46,2,0
46,8,0
46,13,0
46,6,0
46,7,0
46,16,0
46,1,0
46,4,0
46,10,0
46,12,0
46,14,0
47,15,0
47,4,0
47,2,0
47,11,0
47,3,0
47,12,0
47,1,0
47,17,0
47,14,0
47,18,0
47,8,0
47,5,0
47,13,0
47,7,0
47,16,0
47,10,0
47,9,0
47,6,0
48,7,0
48,15,0
48,8,0
48,4,0
48,11,0
48,16,0
49,6,0
49,10,0
49,8,0
49,1,0
49,17,0
49,15,0
49,4,0
49,14,0
49,16,0
49,13,0
49,7,0
49,11,0
49,5,0
49,2,0
49,3,0
49,12,0
49,9,0
50,15,0
50,3,0
50,2,0
50,8,0
50,13,0
50,9,0
50,11,0
50,14,0
50,6,0
50,12,0
50,17,0
50,5,0
50,16,0
50,18,0
50,7,0
