student_ID,course_ID,semester_ID
1,7,0
1,9,0
1,4,0
1,15,0
1,18,0
1,8,0
1,10,0
1,6,0
1,2,0
1,11,0
1,16,0
1,17,0
1,13,0
1,1,0
1,5,0
2,7,0
2,13,0
2,6,0
2,2,0
2,3,0
2,10,0
2,17,0
2,4,0
2,18,0
2,11,0
3,10,0
3,8,0
3,11,0
3,17,0
3,2,0
3,3,0
3,12,0
3,9,0
3,6,0
3,5,0
3,18,0
3,7,0
3,1,0
3,13,0
3,15,0
3,14,0
4,1,0
4,5,0
4,2,0
4,10,0
5,14,0
5,18,0
5,5,0
5,6,0
5,10,0
5,13,0
6,15,0
6,6,0
6,10,0
6,1,0
6,2,0
6,17,0
7,17,0
7,2,0
7,7,0
7,4,0
7,10,0
7,1,0
7,9,0
7,14,0
7,6,0
7,8,0
8,10,0
8,18,0
9,7,0
9,1,0
9,12,0
10,5,0
10,12,0
10,10,0
10,18,0
10,9,0
10,15,0
10,4,0
10,16,0
11,12,0
11,11,0
11,4,0
11,3,0
11,16,0
11,5,0
11,13,0
11,8,0
11,2,0
11,1,0
11,15,0
11,9,0
11,14,0
11,18,0
11,6,0
12,18,0
12,1,0
12,15,0
12,4,0
12,16,0
12,7,0
12,6,0
12,2,0
12,5,0
12,10,0
13,8,0
13,17,0
13,13,0
13,14,0
13,6,0
13,12,0
13,11,0
13,16,0
13,7,0
13,4,0
13,5,0
13,9,0
14,12,0
14,1,0
14,7,0
15,11,0
15,3,0
15,18,0
15,13,0
15,17,0
15,1,0
15,12,0
16,1,0
16,17,0
16,11,0
16,18,0
16,10,0
16,4,0
16,7,0
17,1,0
17,6,0
17,14,0
17,2,0
17,9,0
17,11,0
17,17,0
17,13,0
17,3,0
17,16,0
17,12,0
17,5,0
18,11,0
18,5,0
18,8,0
18,4,0
18,1,0
18,3,0
18,15,0
18,16,0
18,13,0
18,10,0
18,9,0
18,6,0
18,18,0
18,12,0
18,14,0
19,11,0
19,4,0
19,17,0
19,5,0
19,9,0
19,6,0
19,15,0
19,1,0
20,14,0
20,3,0
20,10,0
20,8,0
20,17,0
20,4,0
20,5,0
20,18,0
20,1,0
20,2,0
21,16,0
22,15,0
22,5,0
22,4,0
22,8,0
22,17,0
22,7,0
22,14,0
22,6,0
22,12,0
22,16,0
22,18,0
22,10,0
22,11,0
22,2,0
22,1,0
22,9,0
22,13,0
23,6,0
23,14,0
23,5,0
23,9,0
23,8,0
23,10,0
23,1,0
24,9,0
24,17,0
24,11,0
24,7,0
24,3,0
24,12,0
24,5,0
24,13,0
24,18,0
24,2,0
24,14,0
25,10,0
25,3,0
25,5,0
25,4,0
25,11,0
25,2,0
25,14,0
25,6,0
25,1,0
25,17,0
25,12,0
25,8,0
25,7,0
25,9,0
25,15,0
25,18,0
25,16,0
26,16,0
26,4,0
26,1,0
26,14,0
26,11,0
26,7,0
26,2,0
26,6,0
26,10,0
26,3,0
26,17,0
26,18,0
26,12,0
26,5,0
27,9,0
27,3,0
27,5,0
27,4,0
27,13,0
27,17,0
27,8,0
27,7,0
27,1,0
27,16,0
27,15,0
27,11,0
27,14,0
28,1,0
28,3,0
28,6,0
28,14,0
28,4,0
28,5,0
28,10,0
29,3,0
29,8,0
29,13,0
29,17,0
29,15,0
29,11,0
29,14,0
29,1,0
30,17,0
30,8,0
30,18,0
30,4,0
30,11,0
30,16,0
30,9,0
30,7,0
31,4,0
31,2,0
31,12,0
31,17,0
31,11,0
31,13,0
31,1,0
31,16,0
31,15,0
31,3,0
31,14,0
31,10,0
32,11,0
32,7,0
32,9,0
32,2,0
32,14,0
32,5,0
32,17,0
32,1,0
32,6,0
32,15,0
32,10,0
33,10,0
33,5,0
33,16,0
33,1,0
33,4,0
33,18,0
33,3,0
33,6,0
33,8,0
33,2,0
34,14,0
34,17,0
34,15,0
34,3,0
34,16,0
34,8,0
34,9,0
34,13,0
34,11,0
34,2,0
34,5,0
34,10,0
34,7,0
34,18,0
34,4,0
35,4,0
35,10,0
35,11,0
35,7,0
35,8,0
36,18,0
36,16,0
36,5,0
36,10,0
36,3,0
36,13,0
36,14,0
36,11,0
36,9,0
36,8,0
37,18,0
37,11,0
37,10,0
37,6,0
37,14,0
37,2,0
37,16,0
37,7,0
37,15,0
37,4,0
37,5,0
37,12,0
37,17,0
37,8,0
37,13,0
38,2,0
38,11,0
38,5,0
38,4,0
38,3,0
38,9,0
38,1,0
38,15,0
38,17,0
39,4,0
39,10,0
39,3,0
39,2,0
39,18,0
39,7,0
39,13,0
39,9,0
39,5,0
39,15,0
40,5,0
40,2,0
40,16,0
40,6,0
40,7,0
40,9,0
41,11,0
41,2,0
41,13,0
41,8,0
41,6,0
41,18,0
41,1,0
41,7,0
41,17,0
41,15,0
41,14,0
41,9,0
41,12,0
41,4,0
42,15,0
42,12,0
42,3,0
42,4,0
42,16,0
42,14,0
42,10,0
42,2,0
42,5,0
42,18,0
42,17,0
42,9,0
42,8,0
42,6,0
43,12,0
43,13,0
43,2,0
43,18,0
43,3,0
43,16,0
43,11,0
43,15,0
43,7,0
43,6,0
43,1,0
44,1,0
44,7,0
44,17,0
44,12,0
44,13,0
44,9,0
44,3,0
44,15,0
44,18,0
45,3,0
45,11,0
45,15,0
45,18,0
45,17,0
45,12,0
46,16,0
46,1,0
46,5,0
46,6,0
46,9,0
46,13,0
46,7,0
46,10,0
46,3,0
47,11,0
47,5,0
47,9,0
47,7,0
47,14,0
47,4,0
47,3,0
47,13,0
47,10,0
47,1,0
47,16,0
47,15,0
47,2,0
47,8,0
47,12,0
47,18,0
48,3,0
48,11,0
48,12,0
48,16,0
48,18,0
