student_ID,course_ID,semester_ID
1,4,0
1,18,0
1,12,0
1,7,0
1,14,0
1,6,0
1,16,0
1,9,0
1,3,0
1,15,0
1,10,0
1,2,0
1,8,0
1,11,0
1,1,0
1,17,0
2,2,0
2,11,0
2,14,0
2,5,0
2,16,0
2,6,0
2,17,0
2,13,0
3,6,0
4,1,0
4,14,0
4,7,0
4,5,0
4,8,0
5,8,0
5,3,0
5,13,0
5,7,0
5,17,0
5,6,0
5,2,0
5,16,0
5,10,0
5,11,0
5,12,0
5,9,0
5,4,0
5,1,0
6,2,0
6,3,0
6,8,0
6,15,0
6,11,0
6,9,0
7,10,0
7,13,0
7,15,0
7,11,0
7,6,0
7,5,0
8,15,0
8,2,0
8,10,0
8,6,0
8,9,0
8,16,0
8,1,0
8,17,0
8,11,0
8,13,0
8,8,0
8,12,0
8,7,0
8,5,0
8,18,0
9,4,0
9,18,0
9,14,0
9,9,0
9,16,0
9,15,0
9,8,0
9,10,0
10,1,0
10,3,0
10,15,0
10,17,0
10,2,0
10,12,0
10,4,0
10,16,0
10,11,0
10,8,0
10,6,0
10,9,0
10,7,0
10,5,0
10,10,0
10,18,0
10,13,0
10,14,0
11,15,0
11,1,0
11,2,0
11,3,0
11,8,0
11,17,0
11,14,0
11,16,0
11,9,0
11,4,0
11,6,0
12,7,0
12,9,0
12,4,0
12,1,0
12,18,0
12,12,0
12,14,0
12,17,0
12,5,0
12,8,0
12,15,0
12,11,0
12,16,0
12,2,0
12,3,0
12,13,0
13,14,0
13,5,0
13,3,0
13,10,0
13,6,0
13,9,0
13,16,0
13,7,0
13,18,0
13,11,0
13,17,0
13,8,0
13,4,0
13,13,0
14,17,0
14,9,0
14,11,0
14,2,0
14,4,0
14,13,0
14,8,0
14,14,0
14,16,0
14,10,0
14,5,0
14,1,0
14,3,0
14,15,0
14,7,0
15,4,0
15,15,0
15,10,0
15,17,0
15,16,0
15,14,0
15,18,0
16,10,0
17,15,0
17,17,0
17,7,0
17,6,0
17,5,0
17,8,0
17,9,0
17,10,0
17,14,0
17,18,0
17,1,0
17,2,0
17,13,0
17,3,0
18,15,0
18,1,0
18,6,0
18,9,0
18,12,0
19,6,0
19,18,0
19,14,0
19,12,0
19,1,0
19,3,0
19,10,0
19,11,0
19,2,0
19,8,0
19,5,0
19,7,0
19,4,0
19,16,0
19,15,0
19,17,0
19,9,0
19,13,0
20,15,0
20,7,0
20,1,0
20,10,0
20,11,0
20,9,0
20,13,0
20,16,0
20,17,0
20,4,0
20,12,0
20,6,0
20,18,0
20,5,0
20,2,0
20,14,0
20,8,0
21,14,0
21,11,0
21,7,0
21,5,0
21,4,0
22,10,0
22,17,0
22,16,0
22,9,0
22,6,0
22,18,0
22,8,0
22,3,0
22,14,0
22,2,0
22,12,0
22,15,0
22,5,0
22,11,0
22,7,0
22,1,0
22,4,0
23,4,0
23,14,0
24,10,0
24,13,0
24,9,0
24,15,0
24,16,0
24,12,0
24,14,0
24,4,0
24,7,0
24,2,0
24,8,0
24,6,0
24,11,0
24,18,0
24,17,0
24,3,0
24,5,0
25,18,0
25,4,0
25,6,0
25,11,0
25,8,0
25,14,0
25,13,0
25,3,0
25,15,0
25,17,0
25,9,0
25,1,0
25,7,0
26,16,0
26,3,0
26,9,0
26,6,0
26,8,0
26,5,0
26,4,0
26,18,0
26,17,0
26,12,0
26,11,0
26,14,0
27,12,0
27,16,0
27,7,0
27,3,0
