student_ID,course_ID,semester_ID
1,14,0
1,9,0
1,8,0
1,10,0
1,5,0
1,16,0
1,1,0
1,12,0
1,15,0
1,13,0
1,18,0
1,6,0
1,7,0
2,13,0
2,4,0
2,3,0
2,7,0
2,16,0
2,18,0
3,1,0
3,18,0
3,15,0
3,11,0
3,5,0
3,16,0
3,2,0
3,13,0
3,8,0
3,14,0
3,6,0
3,12,0
3,7,0
3,10,0
3,3,0
3,4,0
4,16,0
4,10,0
4,5,0
4,9,0
4,15,0
4,1,0
4,12,0
4,11,0
4,18,0
5,4,0
6,13,0
6,2,0
6,9,0
6,5,0
6,12,0
6,15,0
6,10,0
6,8,0
6,7,0
6,6,0
6,11,0
6,14,0
6,18,0
6,17,0
7,14,0
7,4,0
7,15,0
7,12,0
7,6,0
7,18,0
7,1,0
7,11,0
7,3,0
7,16,0
7,9,0
7,7,0
7,17,0
8,2,0
8,17,0
8,16,0
8,3,0
8,15,0
8,12,0
8,6,0
8,9,0
9,8,0
9,15,0
9,12,0
9,7,0
9,10,0
10,7,0
10,10,0
10,8,0
10,9,0
10,16,0
10,3,0
10,14,0
10,6,0
10,11,0
10,17,0
10,12,0
10,18,0
10,5,0
10,2,0
10,4,0
10,13,0
11,10,0
11,1,0
11,8,0
11,11,0
11,2,0
11,13,0
11,14,0
11,17,0
11,9,0
11,4,0
11,15,0
11,7,0
11,3,0
11,18,0
11,6,0
12,7,0
12,6,0
12,1,0
12,5,0
12,8,0
12,15,0
12,12,0
12,10,0
12,11,0
12,14,0
13,13,0
13,12,0
13,15,0
13,2,0
13,14,0
13,9,0
13,1,0
13,7,0
13,10,0
13,18,0
13,6,0
13,4,0
13,8,0
13,3,0
13,5,0
13,16,0
13,17,0
14,17,0
15,7,0
15,9,0
15,15,0
15,8,0
15,13,0
16,5,0
16,10,0
16,8,0
16,13,0
16,1,0
16,4,0
17,11,0
17,17,0
17,3,0
17,6,0
18,16,0
18,15,0
18,11,0
18,13,0
18,8,0
18,7,0
18,2,0
18,17,0
18,18,0
18,6,0
18,14,0
18,10,0
19,16,0
19,15,0
19,1,0
19,3,0
19,7,0
19,8,0
19,17,0
19,6,0
19,13,0
19,9,0
19,18,0
19,5,0
20,10,0
20,7,0
20,13,0
20,6,0
20,3,0
21,13,0
21,18,0
21,5,0
21,3,0
21,17,0
21,14,0
21,6,0
21,7,0
21,4,0
22,7,0
22,2,0
22,5,0
23,9,0
23,8,0
23,12,0
23,13,0
23,18,0
23,6,0
24,14,0
24,15,0
24,18,0
24,16,0
24,1,0
24,12,0
24,11,0
24,6,0
24,2,0
24,9,0
24,13,0
24,4,0
24,8,0
24,17,0
25,16,0
25,13,0
25,4,0
25,9,0
25,10,0
25,12,0
25,17,0
25,15,0
25,6,0
25,8,0
25,3,0
25,7,0
25,18,0
25,5,0
26,4,0
26,17,0
26,11,0
26,8,0
26,5,0
26,10,0
26,18,0
26,15,0
26,12,0
27,17,0
27,10,0
27,13,0
27,2,0
27,8,0
27,7,0
27,15,0
27,12,0
27,16,0
27,11,0
27,3,0
28,18,0
28,2,0
28,12,0
28,9,0
28,1,0
28,4,0
28,6,0
28,3,0
28,7,0
28,15,0
28,10,0
28,11,0
28,5,0
28,13,0
28,17,0
28,14,0
28,8,0
29,8,0
29,4,0
29,18,0
29,10,0
29,15,0
29,13,0
29,12,0
29,2,0
29,11,0
29,1,0
29,5,0
29,14,0
29,3,0
30,3,0
30,18,0
30,13,0
30,7,0
30,4,0
30,11,0
30,1,0
30,5,0
30,2,0
30,9,0
30,8,0
30,10,0
30,14,0
31,14,0
31,15,0
31,10,0
31,1,0
31,18,0
31,13,0
31,7,0
31,3,0
31,5,0
32,16,0
32,1,0
32,14,0
32,8,0
32,13,0
33,8,0
33,7,0
33,1,0
33,17,0
33,3,0
33,4,0
33,10,0
33,14,0
33,2,0
33,11,0
33,12,0
33,5,0
33,15,0
33,18,0
33,9,0
33,13,0
33,6,0
33,16,0
34,13,0
34,5,0
34,11,0
35,5,0
35,16,0
35,7,0
36,5,0
36,2,0
36,3,0
36,13,0
36,11,0
36,15,0
36,7,0
36,10,0
36,12,0
36,4,0
36,16,0
36,18,0
36,8,0
37,17,0
37,12,0
37,2,0
37,13,0
37,16,0
37,4,0
37,7,0
37,11,0
37,3,0
37,6,0
37,8,0
37,9,0
37,14,0
37,5,0
38,6,0
38,13,0
38,14,0
38,18,0
38,1,0
38,8,0
38,15,0
38,11,0
38,5,0
38,2,0
38,4,0
38,17,0
39,4,0
39,10,0
39,9,0
39,15,0
39,17,0
39,11,0
39,6,0
39,14,0
39,3,0
39,16,0
39,18,0
39,13,0
39,7,0
39,2,0
39,1,0
39,5,0
40,18,0
40,6,0
40,12,0
40,16,0
41,17,0
41,9,0
41,12,0
41,11,0
41,4,0
41,15,0
41,16,0
41,10,0
41,7,0
41,13,0
42,5,0
42,17,0
42,4,0
42,9,0
42,8,0
42,13,0
42,12,0
42,15,0
42,6,0
42,2,0
42,16,0
42,7,0
42,11,0
42,10,0
42,1,0
42,18,0
43,17,0
43,16,0
43,11,0
43,9,0
43,15,0
43,18,0
43,3,0
44,4,0
44,14,0
44,8,0
44,11,0
44,12,0
44,6,0
44,3,0
44,10,0
44,13,0
44,9,0
44,5,0
44,1,0
44,16,0
44,15,0
44,18,0
44,17,0
44,2,0
44,7,0
45,2,0
45,9,0
45,7,0
45,1,0
45,6,0
45,17,0
45,4,0
45,12,0
45,8,0
45,10,0
45,13,0
46,8,0
46,6,0
46,16,0
46,9,0
46,13,0
46,1,0
46,17,0
46,15,0
46,14,0
46,18,0
46,10,0
46,4,0
46,12,0
47,13,0
47,10,0
47,7,0
47,9,0
47,17,0
47,14,0
47,2,0
48,2,0
48,18,0
48,14,0
48,5,0
48,11,0
48,9,0
48,13,0
48,1,0
48,17,0
48,6,0
48,12,0
48,8,0
49,4,0
49,7,0
49,3,0
49,5,0
49,6,0
49,8,0
49,2,0
49,16,0
49,11,0
49,18,0
49,14,0
49,9,0
49,10,0
49,12,0
49,17,0
49,13,0
50,13,0
50,15,0
50,12,0
50,18,0
50,16,0
50,17,0
50,11,0
50,7,0
50,3,0
50,14,0
50,5,0
50,10,0
50,2,0
50,1,0
50,6,0
50,4,0
50,9,0
